outage_id;event_id;feeder_id;asset_id;tm_id;ilce;bolge_tipi;kesinti_tipi;baslangic;bitis;sure_dk;ekip_varis_dk;etkilenen_abone;etkilenen_kritik_musteri;kayip_enerji_kWh;ariza_nedeni;onarim_aciklamasi;ihbar_kanali;sure_supheli;sure_dolduruldu;abone_dolduruldu;varlik_tipi;aciklama_tutarsiz
OMS-2021-001660;EVT-013827;MRS-F-037;MRS-F-037-D0009;TM-03;Yenisehir;kentsel;PLANSIZ;2021-01-17 20:45:00;2021-01-17 22:10:54;85,9;23;2653;2;4178;AGAC_TEMASI;agac dali kesildi;SCADA;0;1;0;DIREK;0
OMS-2021-003144;EVT-026989;MRS-F-059;MRS-F-059-D0149;TM-05;Tarsus;kirsal;PLANSIZ;2021-01-17 21:11:00;2021-01-18 00:43:27;212,45;52,7;723;0;2816;DIGER;neden tespit edilemedi;SCADA;0;1;0;DIREK;0
OMS-2021-004524;EVT-038869;MRS-F-069;MRS-F-069-D0182;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-17 23:41:00;2021-01-18 06:14:18;393,3;107,7;1486;0;10714,8;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2021-008892;EVT-075914;MRS-F-101;MRS-F-101-D0013;TM-11;Anamur;kirsal;PLANSIZ;2021-01-18 07:20:00;2021-01-18 11:03:12;223,2;68;1007;0;4120,6;HAVA_KOSULLARI;kar yuku;186_CAGRI;0;0;0;DIREK;0
OMS-2021-010824;EVT-092326;MRS-F-115;MRS-F-115-D0265;TM-13;Gulnar;kirsal;PLANSIZ;2021-01-18 08:00:00;2021-01-18 12:32:00;272;75,1;1021;0;5091,4;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007513;EVT-064245;MRS-F-091;MRS-F-091-D0131;TM-08;Silifke;kirsal;PLANSIZ;2021-01-18 11:08:00;2021-01-18 12:24:00;76;26,6;673;0;937,7;HAVA_KOSULLARI;yildirim dusmesi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-006429;EVT-054784;MRS-F-084;MRS-F-084-D0120;TM-08;Silifke;kirsal;PLANSIZ;2021-01-18 12:13:00;2021-01-18 15:13:24;180,4;52,4;346;0;1144,3;AGAC_TEMASI;agac dali temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-001446;EVT-012025;MRS-F-033;MRS-F-033-D0139;TM-03;Yenisehir;kirsal;PLANSIZ;2021-01-18 16:24:00;2021-01-18 18:50:18;146,3;92,2;1675;1;4492,6;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DIREK;0
OMS-2021-000319;EVT-002681;MRS-F-009;MRS-F-009-D0011;TM-01;Akdeniz;kentsel;PLANSIZ;2021-01-18 23:16:00;2021-01-19 02:52:48;216,8;32,1;968;0;3847,5;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2021-001005;EVT-008309;MRS-F-024;MRS-F-024-D0088;TM-02;Toroslar;kirsal;PLANSIZ;2021-01-19 03:56:00;2021-01-19 07:06:48;190,8;43,7;962;0;3365,1;EKIPMAN_YASLANMA;travers korozyonu;SCADA;0;0;0;DIREK;0
OMS-2021-002624;EVT-022195;MRS-F-051;MRS-F-051-T018;TM-05;Tarsus;kentsel;PLANSIZ;2021-01-19 06:50:00;2021-01-19 08:57:12;127,2;88,5;3469;2;8089,7;HAYVAN;kus;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-000124;EVT-001007;MRS-F-004;MRS-F-004-D0006;TM-01;Akdeniz;kentsel;PLANSIZ;2021-01-19 13:31:00;2021-01-19 15:53:48;142,8;100;2556;0;6691,6;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DIREK;0
OMS-2021-004884;EVT-041991;MRS-F-072;MRS-F-072-D0229;TM-07;Erdemli;kirsal;PLANSIZ;2021-01-19 16:43:00;2021-01-19 20:16:12;213,2;82,7;245;0;957,6;IZOLATOR_ARIZASI;izolator kirik;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007121;EVT-060712;MRS-F-089;MRS-F-089-T011;TM-08;Silifke;kirsal;PLANSIZ;2021-01-19 16:59:00;2021-01-19 23:58:06;419,1;47,5;1178;1;9051,2;KABLO_ARIZASI;yeralti kablo arizasi;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-008162;EVT-069803;MRS-F-095;MRS-F-095-D0135;TM-10;Bozyazi;kirsal;PLANSIZ;2021-01-19 17:27:00;2021-01-19 22:07:36;280,6;90,6;1070;1;5504,4;IZOLATOR_ARIZASI;IZOLATOR ARIZASI;186_CAGRI;0;0;0;DIREK;0
OMS-2021-001888;EVT-015775;MRS-F-042;MRS-F-042-D0006;TM-04;Mezitli;kentsel;PLANSIZ;2021-01-20 11:00:00;2021-01-20 12:49:18;109,3;19;1249;0;2502,8;HAVA_KOSULLARI;ruzgar-hat sallanmasi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-005987;EVT-051217;MRS-F-081;MRS-F-081-D0278;TM-08;Silifke;kirsal;PLANSIZ;2021-01-20 15:09:00;2021-01-20 18:25:12;196,2;135,9;1507;0;5420,7;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2021-002806;EVT-023996;MRS-F-055;MRS-F-055-D0001;TM-05;Tarsus;kentsel;PLANSIZ;2021-01-20 15:42:00;2021-01-20 19:24:42;222,7;31,7;6872;3;28057,2;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2021-005551;EVT-047635;MRS-F-077;MRS-F-077-D0033;TM-07;Erdemli;kirsal;PLANSIZ;2021-01-20 16:19:00;2021-01-20 18:22:24;123,4;50,3;567;0;1282,7;AGAC_TEMASI;agac dali temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-006430;EVT-054788;MRS-F-084;MRS-F-084-D0071;TM-08;Silifke;kirsal;PLANSIZ;2021-01-20 22:58:00;2021-01-21 02:09:12;191,2;109;1437;0;5037,2;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DIREK;0
OMS-2021-001447;EVT-012026;MRS-F-033;MRS-F-033-D0136;TM-03;Yenisehir;kirsal;PLANSIZ;2021-01-20 23:23:00;2021-01-21 05:42:42;379,7;59,7;241;0;1677,6;EKIPMAN_YASLANMA;travers korozyonu;186_CAGRI;0;0;0;DIREK;0
OMS-2021-001935;EVT-016194;MRS-F-043;MRS-F-043-D0005;TM-04;Mezitli;kentsel;PLANSIZ;2021-01-20 23:28:00;2021-01-21 01:47:36;139,6;35,2;2508;1;6418,8;HAVA_KOSULLARI;FIRTINA;SCADA;0;0;0;DIREK;0
OMS-2021-003987;EVT-033956;MRS-F-066;MRS-F-066-D0027;TM-05;Tarsus;kirsal;PLANSIZ;2021-01-21 10:38:00;2021-01-21 14:03:24;205,4;97;2483;0;9350,2;IZOLATOR_ARIZASI;zincir izolator degisimi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-005988;EVT-051218;MRS-F-081;MRS-F-081-D0116;TM-08;Silifke;kirsal;PLANSIZ;2021-01-21 13:09:00;2021-01-21 16:54:06;225,1;88;302;0;1246,3;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002275;EVT-019074;MRS-F-045;MRS-F-045-D0032;TM-04;Mezitli;kirsal;PLANSIZ;2021-01-21 13:47:00;2021-01-21 16:25:18;158,3;13,7;756;0;2194;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2021-005418;EVT-046435;MRS-F-075;MRS-F-075-T017;TM-07;Erdemli;kentsel;PLANSIZ;2021-01-21 17:37:00;2021-01-21 21:42:54;245,9;27,6;1384;0;6239,3;KABLO_ARIZASI;KABLO EK YERI ARIZA;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-004885;EVT-041995;MRS-F-072;MRS-F-072-D0154;TM-07;Erdemli;kirsal;PLANSIZ;2021-01-22 01:43:00;2021-01-22 03:11:36;88,6;49,9;1745;1;2834,5;AGAC_TEMASI;Agac budandi hat temizlendi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-001661;EVT-013829;MRS-F-037;MRS-F-037-T027;TM-03;Yenisehir;kentsel;PLANSIZ;2021-01-22 02:09:00;2021-01-22 08:19:48;370,8;27,7;436;0;2963,9;KABLO_ARIZASI;kablo basligi patlamasi;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-000800;EVT-006635;MRS-F-019;MRS-F-019-T016;TM-02;Toroslar;kentsel;PLANSIZ;2021-01-22 06:41:00;2021-01-22 07:32:30;51,5;14,2;4301;2;4060,9;HAYVAN;KEDI TRAFOYA GIRDI;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-008464;EVT-072317;MRS-F-098;MRS-F-098-D0093;TM-10;Bozyazi;kirsal;PLANSIZ;2021-01-22 07:04:00;2021-01-22 10:32:12;208,2;90,1;621;0;2370,4;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002777;EVT-023686;MRS-F-054;MRS-F-054-D0005;TM-05;Tarsus;kentsel;PLANSIZ;2021-01-22 07:32:00;2021-01-22 08:18:54;46,9;10,8;6816;0;5860,6;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2021-008296;EVT-070844;MRS-F-096;MRS-F-096-D0005;TM-10;Bozyazi;kentsel;PLANSIZ;2021-01-22 07:38:00;2021-01-22 09:48:48;130,8;56,6;4432;2;10627,9;IZOLATOR_ARIZASI;izolator kirilmasi;SCADA;0;0;0;DIREK;0
OMS-2021-004886;EVT-041996;MRS-F-072;MRS-F-072-D0261;TM-07;Erdemli;kirsal;PLANSIZ;2021-01-22 13:35:00;2021-01-22 15:35:06;120,1;42,9;1657;1;3648,4;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-003988;EVT-033957;MRS-F-066;MRS-F-066-D0177;TM-05;Tarsus;kirsal;PLANSIZ;2021-01-22 15:31:00;2021-01-22 20:57:18;326,3;66,1;1551;0;9278,3;HAVA_KOSULLARI;kar yuku;186_CAGRI;0;0;0;DIREK;0
OMS-2021-004525;EVT-038875;MRS-F-069;MRS-F-069-D0051;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-22 15:48:00;2021-01-22 19:02:48;194,8;55,8;1248;0;4457;UCUNCU_SAHIS;insaat kaynakli;SCADA;0;0;0;DIREK;0
OMS-2021-005113;EVT-043836;MRS-F-073;MRS-F-073-D0189;TM-07;Erdemli;kirsal;PLANSIZ;2021-01-23 11:11:00;2021-01-23 14:06:09;175,15;139,8;1965;0;6309,8;AGAC_TEMASI;dal temas?;186_CAGRI;0;1;0;DIREK;0
OMS-2021-004526;EVT-038876;MRS-F-069;MRS-F-069-D0089;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-23 11:20:00;2021-01-23 16:51:06;331,1;147,4;992;0;6021,6;UCUNCU_SAHIS;kazi hasari;SAHA_EKIBI;0;0;1;DIREK;0
OMS-2021-004175;EVT-035748;MRS-F-067;MRS-F-067-D0149;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-23 12:42:00;2021-01-23 16:13:12;211,2;86,7;1281;0;4960;HAYVAN;kus;SCADA;0;0;0;DIREK;0
OMS-2021-008465;EVT-072318;MRS-F-098;MRS-F-098-D0159;TM-10;Bozyazi;kirsal;PLANSIZ;2021-01-23 17:22:00;2021-01-23 19:12:06;110,1;60,2;388;0;783,2;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2021-000243;EVT-002011;MRS-F-007;MRS-F-007-T033;TM-01;Akdeniz;kentsel;PLANSIZ;2021-01-23 20:40:00;2021-01-24 01:05:48;265,8;55,4;1080;0;5262,8;KABLO_ARIZASI;KABLO EK YERI ARIZA;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-010059;EVT-085904;MRS-F-109;MRS-F-109-T009;TM-12;Mut;kirsal;PLANSIZ;2021-01-23 20:43:00;2021-01-23 23:30:12;167,2;48,7;1621;0;4968,9;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-008163;EVT-069806;MRS-F-095;MRS-F-095-D0108;TM-10;Bozyazi;kirsal;PLANSIZ;2021-01-23 22:13:00;2021-01-24 00:55:12;162,2;79,2;1624;1;4829,2;IZOLATOR_ARIZASI;izolatr kirik;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002042;EVT-017077;MRS-F-044;MRS-F-044-D0361;TM-04;Mezitli;kirsal;PLANSIZ;2021-01-23 23:33:00;2021-01-24 02:20:00;167;77,9;910;0;2786,1;EKIPMAN_YASLANMA;iletken kopmasi (eskime);SCADA;0;0;0;DIREK;0
OMS-2021-002892;EVT-024665;MRS-F-057;MRS-F-057-D0074;TM-05;Tarsus;kirsal;PLANSIZ;2021-01-24 18:49:00;2021-01-25 00:13:12;324,2;108,4;1437;0;8541;EKIPMAN_YASLANMA;iletken kopmasi (eskime);186_CAGRI;0;0;0;DIREK;0
OMS-2021-004176;EVT-035749;MRS-F-067;MRS-F-067-D0293;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-24 18:54:00;2021-01-24 21:02:42;128,7;23,6;795;0;1875,8;AGAC_TEMASI;agac dali temasi;SCADA;0;0;0;DIREK;0
OMS-2021-000615;EVT-005249;MRS-F-015;MRS-F-015-T025;TM-02;Toroslar;kentsel;PLANSIZ;2021-01-25 07:46:00;2021-01-25 08:25:48;39,8;11,4;2333;0;1702,3;KABLO_ARIZASI;kablo ariza;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-008718;EVT-074485;MRS-F-100;MRS-F-100-D0155;TM-11;Anamur;kirsal;PLANSIZ;2021-01-25 09:51:00;2021-01-25 11:17:42;86,7;50,8;604;0;960,1;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DIREK;0
OMS-2021-007514;EVT-064252;MRS-F-091;MRS-F-091-D0156;TM-08;Silifke;kirsal;PLANSIZ;2021-01-25 13:27:00;2021-01-25 15:39:00;132;46,9;1433;0;3467,9;AGAC_TEMASI;AGAC TEMASI;SCADA;0;0;0;DIREK;0
OMS-2021-004527;EVT-038883;MRS-F-069;MRS-F-069-D0257;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-25 15:33:00;2021-01-25 21:59:06;386,1;87,7;897;0;6349,4;EKIPMAN_YASLANMA;eskimis iletken degisti;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007122;EVT-060714;MRS-F-089;MRS-F-089-D0067;TM-08;Silifke;kirsal;PLANSIZ;2021-01-25 16:20:00;2021-01-25 19:22:54;182,9;52,5;459;0;1539,1;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-011244;EVT-095963;MRS-F-117;MRS-F-117-D0305;TM-13;Gulnar;kirsal;PLANSIZ;2021-01-25 17:09:00;2021-01-25 19:46:30;157,5;91;1013;1;2925;AGAC_TEMASI;agac dali kesildi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-005989;EVT-051222;MRS-F-081;MRS-F-081-D0166;TM-08;Silifke;kirsal;PLANSIZ;2021-01-25 17:24:00;2021-01-25 19:25:36;121,6;50,9;1429;0;3185,7;HAYVAN;kus temasi;SCADA;0;0;0;DIREK;0
OMS-2021-010312;EVT-088045;MRS-F-111;MRS-F-111-D0088;TM-12;Mut;kirsal;PLANSIZ;2021-01-25 18:57:00;2021-01-25 22:18:21;201,35;58,9;923;0;3407,2;EKIPMAN_YASLANMA;direk curumesi;186_CAGRI;0;1;0;DIREK;0
OMS-2021-005552;EVT-047640;MRS-F-077;MRS-F-077-D0181;TM-07;Erdemli;kirsal;PLANSIZ;2021-01-25 23:50:00;2021-01-26 01:38:42;108,7;22,7;873;0;1739,7;AGAC_TEMASI;Agac budandi hat temizlendi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002043;EVT-017082;MRS-F-044;MRS-F-044-D0428;TM-04;Mezitli;kirsal;PLANSIZ;2021-01-26 05:58:00;2021-01-26 08:12:48;134,8;76,9;1402;0;3464,8;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SCADA;0;0;1;DIREK;0
OMS-2021-007515;EVT-064254;MRS-F-091;MRS-F-091-D0222;TM-08;Silifke;kirsal;PLANSIZ;2021-01-26 11:07:00;2021-01-26 17:15:24;368,4;212,8;873;0;5896,2;AGAC_TEMASI;AGAC TEMASI;SCADA;0;0;0;DIREK;0
OMS-2021-007123;EVT-060715;MRS-F-089;MRS-F-089-D0082;TM-08;Silifke;kirsal;PLANSIZ;2021-01-26 15:14:00;2021-01-26 17:55:00;161;65,7;289;0;853;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-000581;EVT-004929;MRS-F-014;MRS-F-014-D0002;TM-01;Akdeniz;kentsel;PLANSIZ;2021-01-26 16:29:00;2021-01-26 20:56:18;267,3;16,6;3186;0;15613;UCUNCU_SAHIS;kazi hasari;SCADA;0;0;0;DIREK;0
OMS-2021-001380;EVT-011502;MRS-F-032;MRS-F-032-D0017;TM-03;Yenisehir;kentsel;PLANSIZ;2021-01-26 16:40:00;2021-01-26 17:28:30;48,5;6,1;3677;2;3269,5;HAYVAN;hayvan kaynakli kisa devre;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-004177;EVT-035752;MRS-F-067;MRS-F-067-D0193;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-26 16:56:00;2021-01-26 20:39:18;223,3;61,7;412;0;1686,7;HAVA_KOSULLARI;firtina;SCADA;0;0;0;DIREK;0
OMS-2021-008719;EVT-074486;MRS-F-100;MRS-F-100-D0254;TM-11;Anamur;kirsal;PLANSIZ;2021-01-26 17:32:00;2021-01-26 21:35:42;243,7;16,9;1521;0;6795,6;IZOLATOR_ARIZASI;izolator kirilmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-006777;EVT-057729;MRS-F-086;MRS-F-086-D0003;TM-08;Silifke;kentsel;PLANSIZ;2021-01-27 04:27:00;2021-01-27 06:12:06;105,1;32,1;1668;0;3214;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-006814;EVT-058127;MRS-F-087;MRS-F-087-D0080;TM-08;Silifke;kirsal;PLANSIZ;2021-01-27 15:14:00;2021-01-27 17:50:06;156,1;9;682;1;1951,8;IZOLATOR_ARIZASI;izolator kirilmasi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-004364;EVT-037421;MRS-F-068;MRS-F-068-D0015;TM-06;Camliyayla;kirsal;PLANSIZ;2021-01-28 04:13:00;2021-01-28 09:34:48;321,8;106,6;1096;0;6466;HAYVAN;hayvan temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002044;EVT-017086;MRS-F-044;MRS-F-044-D0090;TM-04;Mezitli;kirsal;PLANSIZ;2021-01-28 12:35:00;2021-01-28 15:12:12;157,2;65,8;2392;0;6893,7;HAVA_KOSULLARI;yildirim dusmesi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-008164;EVT-069810;MRS-F-095;MRS-F-095-D0146;TM-10;Bozyazi;kirsal;PLANSIZ;2021-01-28 16:25:00;2021-01-28 21:02:12;277,2;53,8;1448;1;7358,7;UCUNCU_SAHIS;kazi hasari;186_CAGRI;0;0;0;DIREK;0
OMS-2021-006922;EVT-059029;MRS-F-088;MRS-F-088-D0341;TM-08;Silifke;kirsal;PLANSIZ;2021-01-29 16:17:00;2021-01-29 17:03:30;46,5;5,4;511;0;435,6;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;0;0;DIREK;0
OMS-2021-011442;EVT-097550;MRS-F-118;MRS-F-118-D0012;TM-13;Gulnar;kirsal;PLANSIZ;2021-01-30 06:26:00;2021-01-30 08:48:06;142,1;73,9;2537;0;6609,3;HAYVAN;hayvan temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-005830;EVT-049889;MRS-F-080;MRS-F-080-D0050;TM-08;Silifke;kirsal;PLANSIZ;2021-01-30 07:36:00;2021-01-30 11:31:06;235,1;50,3;216;0;931;UCUNCU_SAHIS;3.sahis hasari;SCADA;0;0;0;DIREK;0
OMS-2021-009787;EVT-083714;MRS-F-107;MRS-F-107-D0010;TM-11;Anamur;kentsel;PLANSIZ;2021-01-30 08:18:00;2021-01-30 11:01:36;163,6;55,3;3611;1;10830,6;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2021-002706;EVT-023006;MRS-F-053;MRS-F-053-D0075;TM-05;Tarsus;kirsal;PLANSIZ;2021-01-30 12:25:00;2021-01-30 14:30:06;125,1;60,5;1869;1;4286,6;HAYVAN;hayvan kaynakli kisa devre;SCADA;0;0;0;DIREK;0
OMS-2021-001244;EVT-010432;MRS-F-029;MRS-F-029-D0007;TM-03;Yenisehir;kentsel;PLANSIZ;2021-01-30 14:00:00;2021-01-30 14:54:12;54,2;13,8;427;0;424,3;AGAC_TEMASI;AGAC TEMASI;186_CAGRI;0;0;0;DIREK;0
OMS-2021-009033;EVT-077098;MRS-F-102;MRS-F-102-D0304;TM-11;Anamur;kirsal;PLANSIZ;2021-01-30 16:44:00;2021-01-30 19:08:36;144,6;29,7;2223;1;5893,2;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-008165;EVT-069812;MRS-F-095;MRS-F-095-D0292;TM-10;Bozyazi;kirsal;PLANSIZ;2021-01-31 08:40:00;2021-01-31 13:12:36;272,6;129,5;1187;1;5932,2;EKIPMAN_YASLANMA;direk curumesi;SCADA;0;0;0;DIREK;0
OMS-2021-007740;EVT-066295;MRS-F-092;MRS-F-092-D0234;TM-09;Aydincik;kirsal;PLANSIZ;2021-01-31 09:57:00;2021-01-31 12:31:30;154,5;85,4;1922;1;5444,1;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-003145;EVT-027000;MRS-F-059;MRS-F-059-D0323;TM-05;Tarsus;kirsal;PLANSIZ;2021-01-31 10:24:00;2021-01-31 11:14:06;50,1;15;742;0;681,5;HAVA_KOSULLARI;yildirim dusmesi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-011443;EVT-097551;MRS-F-118;MRS-F-118-D0059;TM-13;Gulnar;kirsal;PLANSIZ;2021-01-31 12:39:00;2021-01-31 17:25:36;286,6;126,9;1214;0;6378,8;AGAC_TEMASI;agac dali kesildi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007298;EVT-062405;MRS-F-090;MRS-F-090-D0325;TM-08;Silifke;kirsal;PLANSIZ;2021-01-31 17:01:00;2021-01-31 21:29:48;268,8;114,1;557;1;2744,9;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2021-001324;EVT-011094;MRS-F-031;MRS-F-031-D0012;TM-03;Yenisehir;kentsel;PLANSIZ;2021-01-31 21:44:00;2021-01-31 23:19:18;95,3;21,7;2861;1;4998,6;IZOLATOR_ARIZASI;zincir izolator degisimi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-005114;EVT-043841;MRS-F-073;MRS-F-073-D0078;TM-07;Erdemli;kirsal;PLANSIZ;2021-02-01 08:58:00;2021-02-01 12:14:45;196,75;23,8;991;0;3574,6;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;1;0;DIREK;0
OMS-2021-004178;EVT-035758;MRS-F-067;MRS-F-067-T001;TM-06;Camliyayla;kirsal;PLANSIZ;2021-02-01 10:08:00;2021-02-01 12:50:18;162,3;36,4;418;0;1243,8;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-003704;EVT-031612;MRS-F-064;MRS-F-064-D0387;TM-05;Tarsus;kirsal;PLANSIZ;2021-02-01 10:37:00;2021-02-01 14:36:18;239,3;42,5;2695;1;11823,4;AGAC_TEMASI;AGAC TEMASI;SCADA;0;0;0;DIREK;0
OMS-2021-000125;EVT-001012;MRS-F-004;MRS-F-004-D0006;TM-01;Akdeniz;kentsel;PLANSIZ;2021-02-01 19:35:00;2021-02-01 21:36:54;121,9;15,8;2816;0;6293,3;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;0;0;DIREK;0
OMS-2021-007920;EVT-067796;MRS-F-093;MRS-F-093-D0036;TM-09;Aydincik;kirsal;PLANSIZ;2021-02-01 21:08:00;2021-02-02 02:00:42;292,7;66,9;1577;0;8462,4;UCUNCU_SAHIS;3.sahis hasari;186_CAGRI;0;0;0;DIREK;0
OMS-2021-008166;EVT-069813;MRS-F-095;MRS-F-095-D0110;TM-10;Bozyazi;kirsal;PLANSIZ;2021-02-01 22:25:00;2021-02-02 01:55:12;210,2;33,1;580;0;2235,1;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002987;EVT-025609;MRS-F-058;MRS-F-058-D0080;TM-05;Tarsus;kirsal;PLANSIZ;2021-02-02 07:06:00;2021-02-02 10:49:36;223,6;56,9;406;0;1664,3;AGAC_TEMASI;agac dali kesildi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002893;EVT-024673;MRS-F-057;MRS-F-057-T001;TM-05;Tarsus;kirsal;PLANSIZ;2021-02-02 23:59:00;2021-02-03 02:57:00;178;78,8;1400;0;4568,7;ASIRI_YUKLENME;trafo asiri yuklenme;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-006815;EVT-058131;MRS-F-087;MRS-F-087-D0028;TM-08;Silifke;kirsal;PLANSIZ;2021-02-03 10:36:00;2021-02-03 12:49:06;133,1;93,2;689;1;1681,3;EKIPMAN_YASLANMA;travers korozyonu;SCADA;0;0;0;DIREK;0
OMS-2021-008167;EVT-069814;MRS-F-095;MRS-F-095-D0060;TM-10;Bozyazi;kirsal;PLANSIZ;2021-02-03 16:15:00;2021-02-03 18:38:42;143,7;95,2;1612;1;4246,8;AGAC_TEMASI;AGAC TEMASI;SCADA;0;0;0;DIREK;0
OMS-2021-010060;EVT-085916;MRS-F-109;MRS-F-109-D0101;TM-12;Mut;kirsal;PLANSIZ;2021-02-03 18:03:00;2021-02-03 19:24:06;81,1;19,4;1646;0;2447,3;EKIPMAN_YASLANMA;iletken kopmasi (eskime);186_CAGRI;0;0;0;DIREK;0
OMS-2021-010313;EVT-088056;MRS-F-111;MRS-F-111-D0142;TM-12;Mut;kirsal;PLANSIZ;2021-02-04 09:54:00;2021-02-04 21:19:12;685,2;188,7;1097;0;13780,5;UCUNCU_SAHIS;kazi calismasi kablo hasari;186_CAGRI;0;0;1;DIREK;0
OMS-2021-011245;EVT-095975;MRS-F-117;MRS-F-117-D0181;TM-13;Gulnar;kirsal;PLANSIZ;2021-02-04 12:17:00;2021-02-04 15:05:54;168,9;71,5;827;1;2560,8;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-006924;EVT-059037;MRS-F-088;MRS-F-088-D0242;TM-08;Silifke;kirsal;PLANSIZ;2021-02-04 14:02:00;2021-02-04 18:16:42;254,7;141,8;1803;1;8419,1;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2021-000203;EVT-001670;MRS-F-006;MRS-F-006-D0001;TM-01;Akdeniz;kentsel;PLANSIZ;2021-02-04 16:12:00;2021-02-04 18:48:42;156,7;77,2;1414;0;4062,2;HAVA_KOSULLARI;ruzgar-hat sallanmasi;SCADA;0;0;0;DIREK;0
